table_name,row_identifier,column_name,missing_class,missing_information_area,explanation,severity
lap,lap_id=13549,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13551,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13552,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13552,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13554,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13555,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13555,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13559,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13560,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13560,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13562,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13563,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13563,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13565,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13566,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13566,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13568,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13569,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13569,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13571,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13572,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13572,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13574,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13576,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13577,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13577,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13579,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13580,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13580,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13582,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13583,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13583,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13585,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13586,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13586,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13588,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13589,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13589,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13591,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13592,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13592,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13596,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13597,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13597,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13601,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13602,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13602,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13604,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13605,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13605,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13607,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13608,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13608,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13610,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13611,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13611,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13613,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13613,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=13613,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13614,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13614,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13618,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13619,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13619,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13621,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13622,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13622,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13624,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13625,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13625,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13627,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13628,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13628,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13630,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13631,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13631,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13633,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13634,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13634,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13636,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13637,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13637,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13639,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13640,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13640,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13642,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13643,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13643,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13645,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13646,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13646,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13648,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13649,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13649,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13651,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13652,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13652,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13654,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13655,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13655,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13657,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13658,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13658,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13660,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13661,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13661,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13663,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13664,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13664,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13666,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13667,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13667,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13669,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13670,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13670,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13672,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13673,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13673,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13675,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13676,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13676,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13678,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13679,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13679,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13683,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13684,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13684,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13686,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13687,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13687,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13689,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13690,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13690,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13692,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13693,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13693,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13695,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13696,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13696,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13698,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13699,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13699,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13701,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13702,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13702,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13704,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13705,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13705,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13707,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13708,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13708,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13710,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13711,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13711,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13713,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13714,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13714,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13716,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13717,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13717,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13719,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13720,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13720,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13722,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13723,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13723,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13725,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13726,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13726,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13728,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13729,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13729,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13731,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13732,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13732,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13736,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13737,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13737,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13741,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13742,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13742,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13744,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13745,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13745,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13747,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13748,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13748,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13750,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13751,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13751,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13755,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13756,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13756,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=13758,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=13759,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=13759,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
